dataset,seed,method,category,source,gmean,sensitivity,specificity,precision,f1,f05,f2,balanced_accuracy,fpr,predicted_positive_rate,tp,fp,tn,fn,p_at_10,recall_at_10,p_at_15,recall_at_15,p_at_20,recall_at_20,ap,auc
4year.arff,2,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6175466057151601,0.4580645161290322,0.8325547969816744,0.1322160148975791,0.2052023121387283,0.1541467650890143,0.3068280034572169,0.6453096565553533,0.1674452030183255,0.1827773995915589,71.0,466.0,2317.0,84.0,0.1768707482993197,0.3354838709677419,0.1451247165532879,0.4129032258064516,0.1309523809523809,0.4967741935483871,0.1623648403668132,0.7599364807065943
4year.arff,2,HistGB,External ML baseline,run_external_baselines.py,0.6763917685289699,0.4645161290322581,0.9849083722601508,0.631578947368421,0.5353159851301115,0.5891980360065466,0.4904632152588556,0.7247122506462045,0.015091627739849,0.0388019060585432,72.0,42.0,2741.0,83.0,0.3299319727891156,0.6258064516129033,0.2494331065759637,0.7096774193548387,0.2006802721088435,0.7612903225806451,0.5513300033189015,0.8662872509359822
4year.arff,2,LR_balanced,External ML baseline,run_external_baselines.py,0.6017084158842989,0.4064516129032258,0.8907653611210924,0.1716621253405994,0.2413793103448276,0.1940850277264325,0.3191489361702128,0.6486084870121591,0.1092346388789076,0.1249149081007488,63.0,304.0,2479.0,92.0,0.1632653061224489,0.3096774193548387,0.1541950113378684,0.4387096774193548,0.1394557823129251,0.5290322580645161,0.1749809017653551,0.7333116965910539
4year.arff,2,RF_balanced,External ML baseline,run_external_baselines.py,0.7088577705315611,0.5935483870967742,0.8465684513115344,0.1772639691714836,0.2729970326409495,0.2061855670103092,0.4038630377524144,0.7200584192041543,0.1534315486884656,0.1766507828454731,92.0,427.0,2356.0,63.0,0.2142857142857142,0.4064516129032258,0.1927437641723356,0.5483870967741935,0.1632653061224489,0.6193548387096774,0.2368658599926786,0.8140692916671496
4year.arff,3,BalancedRF,External ML baseline,run_external_baselines.py,0.6329465092720994,0.4580645161290322,0.874595759971254,0.169047619047619,0.2469565217391304,0.1934604904632152,0.3413461538461538,0.6663301380501432,0.1254042400287459,0.1429543907420013,71.0,349.0,2434.0,84.0,0.1870748299319728,0.3548387096774194,0.1655328798185941,0.4709677419354838,0.1496598639455782,0.567741935483871,0.1647616301524978,0.7841456770948037
4year.arff,3,EasyEnsemble,External ML baseline,run_external_baselines.py,0.6857792204644622,0.5290322580645161,0.8889687387711103,0.2097186700767263,0.3003663003663003,0.2385107620709715,0.4055390702274975,0.7090004984178132,0.1110312612288896,0.1330837304288631,82.0,309.0,2474.0,73.0,0.2346938775510204,0.4451612903225806,0.2040816326530612,0.5806451612903226,0.1751700680272108,0.6645161290322581,0.2344346383455569,0.8320563791684537
4year.arff,3,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6073627051157096,0.4258064516129032,0.8663312971613367,0.1506849315068493,0.2225969645868465,0.1730466701625589,0.3119092627599243,0.6460688743871199,0.1336687028386633,0.1490810074880871,66.0,372.0,2411.0,89.0,0.1462585034013605,0.2774193548387096,0.1541950113378684,0.4387096774193548,0.141156462585034,0.535483870967742,0.1328550183034134,0.7682496261866402
4year.arff,3,HistGB,External ML baseline,run_external_baselines.py,0.6684069257846021,0.4709677419354838,0.9486166007905138,0.3379629629629629,0.3935309973045822,0.3581943081452404,0.4366028708133971,0.7097921713629989,0.0513833992094861,0.0735194009530292,73.0,143.0,2640.0,82.0,0.2993197278911564,0.567741935483871,0.2448979591836734,0.6967741935483871,0.1972789115646258,0.7483870967741936,0.3526526007931709,0.8657911513451485
4year.arff,3,LR_balanced,External ML baseline,run_external_baselines.py,0.663184100590177,0.5806451612903226,0.7574559827524254,0.1176470588235294,0.1956521739130435,0.1399688958009331,0.3249097472924188,0.669050572021374,0.2425440172475745,0.2603812117086453,90.0,675.0,2108.0,65.0,0.1700680272108843,0.3225806451612903,0.1383219954648526,0.3935483870967742,0.1275510204081632,0.4838709677419355,0.1821329990597733,0.7071296929514449
4year.arff,3,RF_balanced,External ML baseline,run_external_baselines.py,0.6761912396019782,0.5225806451612903,0.8749550844412505,0.1888111888111888,0.2773972602739726,0.2164617851416355,0.3860819828408007,0.6987678648012704,0.1250449155587495,0.1460176991150442,81.0,348.0,2435.0,74.0,0.1972789115646258,0.3741935483870968,0.1904761904761904,0.5419354838709678,0.1615646258503401,0.6129032258064516,0.1879472856654406,0.8010188587391188
4year.arff,4,BalancedRF,External ML baseline,run_external_baselines.py,0.6735479554276397,0.5225806451612903,0.8681279195113187,0.1808035714285714,0.2686567164179104,0.2080123266563944,0.3792134831460674,0.6953542823363046,0.1318720804886813,0.1524846834581348,81.0,367.0,2416.0,74.0,0.1938775510204081,0.3677419354838709,0.1836734693877551,0.5225806451612903,0.1615646258503401,0.6129032258064516,0.1729513536502027,0.8006085333766068
4year.arff,4,EasyEnsemble,External ML baseline,run_external_baselines.py,0.7310957151260173,0.6129032258064516,0.8720804886812792,0.2106430155210643,0.3135313531353135,0.2424706482899438,0.4435107376283846,0.7424918572438655,0.1279195113187208,0.153505786249149,95.0,356.0,2427.0,60.0,0.2414965986394557,0.4580645161290322,0.2131519274376417,0.6064516129032258,0.1785714285714285,0.6774193548387096,0.2315208409823627,0.834810427364297
4year.arff,4,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6331845327470147,0.4645161290322581,0.863097376931369,0.1589403973509933,0.2368421052631578,0.183019827147941,0.3355079217148182,0.6638067529818136,0.1369026230686309,0.1541865214431586,72.0,381.0,2402.0,83.0,0.1700680272108843,0.3225806451612903,0.1609977324263038,0.4580645161290322,0.1479591836734693,0.5612903225806452,0.1471469933232545,0.7771933281559701
4year.arff,4,HistGB,External ML baseline,run_external_baselines.py,0.6921320300018164,0.4903225806451612,0.97700323392023,0.5428571428571428,0.5152542372881356,0.5314685314685315,0.5,0.7336629072826956,0.02299676607977,0.0476514635806671,76.0,64.0,2719.0,79.0,0.3435374149659864,0.6516129032258065,0.2471655328798186,0.7032258064516129,0.2023809523809523,0.7677419354838709,0.4891016718927138,0.8848620078124094
4year.arff,4,LR_balanced,External ML baseline,run_external_baselines.py,0.5975678918691003,0.4064516129032258,0.8785483291412145,0.1571072319201995,0.2266187050359712,0.1790790221716884,0.3085210577864838,0.6424999710222201,0.1214516708587854,0.1364874063989108,63.0,338.0,2445.0,92.0,0.1564625850340136,0.2967741935483871,0.1451247165532879,0.4129032258064516,0.1360544217687075,0.5161290322580645,0.1411656910174046,0.7198080511863504
4year.arff,4,RF_balanced,External ML baseline,run_external_baselines.py,0.7224338577969792,0.5870967741935483,0.8889687387711103,0.2275,0.3279279279279279,0.2592592592592592,0.446078431372549,0.7380327564823292,0.1110312612288896,0.136147038801906,91.0,309.0,2474.0,64.0,0.2517006802721088,0.4774193548387097,0.2108843537414966,0.6,0.1870748299319728,0.7096774193548387,0.2137742613021584,0.8336061108342124
4year.arff,5,BalancedRF,External ML baseline,run_external_baselines.py,0.6132767728186186,0.4193548387096774,0.8968738771110313,0.1846590909090909,0.2564102564102564,0.2079334612923864,0.3343621399176955,0.6581143579103543,0.1031261228889687,0.1198093941456773,65.0,287.0,2496.0,90.0,0.2040816326530612,0.3870967741935484,0.1723356009070294,0.4903225806451612,0.1547619047619047,0.5870967741935483,0.2009674422050374,0.7770971219269065
4year.arff,5,EasyEnsemble,External ML baseline,run_external_baselines.py,0.7345122905926773,0.6903225806451613,0.7815307222421847,0.1496503496503496,0.2459770114942528,0.1774461028192371,0.4007490636704119,0.735926651443673,0.2184692777578153,0.243362831858407,107.0,608.0,2175.0,48.0,0.2108843537414966,0.4,0.1836734693877551,0.5225806451612903,0.1683673469387755,0.6387096774193548,0.2023115517643887,0.8099359011509975
4year.arff,5,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6853852882902122,0.6129032258064516,0.7664390945023356,0.1275167785234899,0.2111111111111111,0.1515151515151515,0.3479853479853479,0.6896711601543937,0.2335609054976644,0.25357385976855,95.0,650.0,2133.0,60.0,0.1598639455782313,0.3032258064516129,0.1541950113378684,0.4387096774193548,0.1326530612244898,0.5032258064516129,0.1376776402836269,0.7367426657239229
4year.arff,5,HistGB,External ML baseline,run_external_baselines.py,0.744018606867146,0.6387096774193548,0.8666906216313331,0.2106382978723404,0.3168,0.2432432432432432,0.4541284403669725,0.752700149525344,0.1333093783686669,0.1599727705922396,99.0,371.0,2412.0,56.0,0.272108843537415,0.5161290322580645,0.2199546485260771,0.6258064516129033,0.1785714285714285,0.6774193548387096,0.434900598971134,0.8503796089158833
4year.arff,5,LR_balanced,External ML baseline,run_external_baselines.py,0.6681224662929264,0.5870967741935483,0.7603305785123967,0.1200527704485488,0.1993428258488499,0.142767492940069,0.330188679245283,0.6737136763529725,0.2396694214876033,0.2579986385296119,91.0,667.0,2116.0,64.0,0.1802721088435374,0.3419354838709677,0.1609977324263038,0.4580645161290322,0.141156462585034,0.535483870967742,0.147482802178706,0.7315568022440393
4year.arff,5,RF_balanced,External ML baseline,run_external_baselines.py,0.7108107573875871,0.5935483870967742,0.8512396694214877,0.1818181818181818,0.2783661119515885,0.2111060119320789,0.408525754884547,0.7223940282591309,0.1487603305785124,0.1722260040844111,92.0,414.0,2369.0,63.0,0.2312925170068027,0.4387096774193548,0.1904761904761904,0.5419354838709678,0.1632653061224489,0.6193548387096774,0.2373689045868365,0.8007881956116051
4year.arff,6,BalancedRF,External ML baseline,run_external_baselines.py,0.4969229439523847,0.2645161290322581,0.9335249730506648,0.1814159292035398,0.2152230971128609,0.1935788479697828,0.2423167848699763,0.5990205510414615,0.0664750269493352,0.0769230769230769,41.0,185.0,2598.0,114.0,0.1666666666666666,0.3161290322580645,0.1587301587301587,0.4516129032258064,0.1496598639455782,0.567741935483871,0.1491262563547185,0.7809940537595771
4year.arff,6,EasyEnsemble,External ML baseline,run_external_baselines.py,0.7179741531955347,0.6,0.8591448077614086,0.1917525773195876,0.290625,0.2219570405727923,0.420814479638009,0.7295724038807043,0.1408551922385914,0.1650782845473111,93.0,392.0,2391.0,62.0,0.2244897959183673,0.4258064516129032,0.1972789115646258,0.5612903225806452,0.173469387755102,0.6580645161290323,0.207784295184775,0.8334473126006977
4year.arff,6,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.5645515801628986,0.3483870967741935,0.9148401006108516,0.1855670103092783,0.242152466367713,0.2047005307050796,0.2963776070252469,0.6316135986925226,0.0851598993891484,0.0990469707283866,54.0,237.0,2546.0,101.0,0.1870748299319728,0.3548387096774194,0.1564625850340136,0.4451612903225806,0.1377551020408163,0.5225806451612903,0.1442849654515468,0.7645265610329998
4year.arff,6,HistGB,External ML baseline,run_external_baselines.py,0.6256266201445597,0.4064516129032258,0.96298957959037,0.3795180722891566,0.3925233644859813,0.3846153846153846,0.4007633587786259,0.6847205962467979,0.0370104204096298,0.056501021102791,63.0,103.0,2680.0,92.0,0.3163265306122449,0.6,0.2312925170068027,0.6580645161290323,0.1972789115646258,0.7483870967741936,0.3757148410907557,0.8571233178398805
4year.arff,6,LR_balanced,External ML baseline,run_external_baselines.py,0.5436623197418677,0.3161290322580645,0.9349622709306504,0.2130434782608695,0.2545454545454545,0.227906976744186,0.288235294117647,0.6255456515943575,0.0650377290693496,0.0782845473110959,49.0,181.0,2602.0,106.0,0.1972789115646258,0.3741935483870968,0.1859410430839002,0.5290322580645161,0.1649659863945578,0.6258064516129033,0.2105143358956748,0.7571731596212026
4year.arff,6,RF_balanced,External ML baseline,run_external_baselines.py,0.7302089141891165,0.632258064516129,0.8433345310815666,0.1835205992509363,0.2844702467343977,0.2138804015713662,0.4246100519930676,0.7377962977988478,0.1566654689184333,0.1817562968005446,98.0,436.0,2347.0,57.0,0.2142857142857142,0.4064516129032258,0.1814058956916099,0.5161290322580645,0.1751700680272108,0.6645161290322581,0.1892929677000124,0.8040916625131849
4year.arff,7,BalancedRF,External ML baseline,run_external_baselines.py,0.657539160870874,0.4903225806451612,0.8817822493711822,0.1876543209876543,0.2714285714285714,0.2140845070422535,0.3707317073170731,0.6860524150081717,0.1182177506288178,0.1378488767869299,76.0,329.0,2454.0,79.0,0.2210884353741496,0.4193548387096774,0.1814058956916099,0.5161290322580645,0.151360544217687,0.5741935483870968,0.247293209538475,0.7949404796402119
4year.arff,7,EasyEnsemble,External ML baseline,run_external_baselines.py,0.7149990725078017,0.5935483870967742,0.861300754581387,0.1924686192468619,0.2906793048973143,0.2225447508466376,0.418943533697632,0.7274245708390805,0.138699245418613,0.1626957113682777,92.0,386.0,2397.0,63.0,0.2448979591836734,0.4645161290322581,0.2040816326530612,0.5806451612903226,0.1700680272108843,0.6451612903225806,0.3099422211511674,0.8357620576541908
4year.arff,7,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.5964748328210993,0.4129032258064516,0.8616600790513834,0.1425389755011135,0.2119205298013245,0.1640184520758585,0.2993451824134705,0.6372816524289175,0.1383399209486166,0.1528250510551395,64.0,385.0,2398.0,91.0,0.173469387755102,0.3290322580645161,0.1451247165532879,0.4129032258064516,0.1241496598639455,0.4709677419354838,0.149946094232884,0.733456585490246
4year.arff,7,HistGB,External ML baseline,run_external_baselines.py,0.74058954286603,0.6,0.9141214516708588,0.2801204819277108,0.3819301848049281,0.3135536075522589,0.4884453781512605,0.7570607258354294,0.0858785483291412,0.113002042205582,93.0,239.0,2544.0,62.0,0.2959183673469387,0.5612903225806452,0.2335600907029478,0.6645161290322581,0.1921768707482993,0.7290322580645161,0.4817931714491467,0.8753202044672147
4year.arff,7,LR_balanced,External ML baseline,run_external_baselines.py,0.6432101057094031,0.567741935483871,0.7287100251527129,0.1043890865954922,0.1763527054108216,0.1247519138077686,0.3007518796992481,0.6482259803182919,0.2712899748472871,0.286929884275017,88.0,755.0,2028.0,67.0,0.1802721088435374,0.3419354838709677,0.1405895691609977,0.4,0.1275510204081632,0.4838709677419355,0.2042867667955752,0.7143300916856954
4year.arff,7,RF_balanced,External ML baseline,run_external_baselines.py,0.6551922088413082,0.4838709677419355,0.8871721164211283,0.1928020565552699,0.2757352941176471,0.2191700759789596,0.3716551040634291,0.6855215420815319,0.1128278835788717,0.1324029952348536,75.0,314.0,2469.0,80.0,0.2176870748299319,0.4129032258064516,0.1768707482993197,0.5032258064516129,0.151360544217687,0.5741935483870968,0.2745220163897907,0.8003442560244803
4year.arff,8,BalancedRF,External ML baseline,run_external_baselines.py,0.6092491245202369,0.4258064516129032,0.8717211642112828,0.1560283687943262,0.2283737024221453,0.1786681104493773,0.3163950143815915,0.648763807912093,0.1282788357887172,0.1439754935330156,66.0,357.0,2426.0,89.0,0.1632653061224489,0.3096774193548387,0.1541950113378684,0.4387096774193548,0.1496598639455782,0.567741935483871,0.1526383194670923,0.7812131257751557
4year.arff,8,EasyEnsemble,External ML baseline,run_external_baselines.py,0.7406897037459667,0.7225806451612903,0.7592526051024074,0.1432225063938619,0.2390608324439701,0.1705756929637526,0.3994293865905848,0.7409166251318489,0.2407473948975925,0.2661674608577263,112.0,670.0,2113.0,43.0,0.2244897959183673,0.4258064516129032,0.1814058956916099,0.5161290322580645,0.1598639455782313,0.6064516129032258,0.1985255615502737,0.8249985511110081
4year.arff,8,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6451947298139095,0.5096774193548387,0.8167445203018325,0.1341256366723259,0.2123655913978494,0.1573078454798885,0.3267162944582299,0.6632109698283356,0.1832554796981674,0.2004765146358066,79.0,510.0,2273.0,76.0,0.1836734693877551,0.3483870967741935,0.1519274376417233,0.432258064516129,0.1343537414965986,0.5096774193548387,0.1318141441834235,0.7601532344997857
4year.arff,8,HistGB,External ML baseline,run_external_baselines.py,0.7022139613462905,0.5290322580645161,0.9320876751706793,0.3025830258302583,0.3849765258215962,0.3309120258272801,0.4601571268237935,0.7305599666175977,0.0679123248293208,0.0922396187882913,82.0,189.0,2594.0,73.0,0.3027210884353741,0.5741935483870968,0.2426303854875283,0.6903225806451613,0.195578231292517,0.7419354838709677,0.3416239099261299,0.8575394387583601
4year.arff,8,LR_balanced,External ML baseline,run_external_baselines.py,0.5954245427423517,0.4387096774193548,0.8081207330219188,0.1129568106312292,0.1796565389696169,0.1326570425282871,0.2782324058919803,0.6234152052206368,0.1918792669780812,0.2049012933968686,68.0,534.0,2249.0,87.0,0.1564625850340136,0.2967741935483871,0.1247165532879818,0.3548387096774194,0.1139455782312925,0.432258064516129,0.1314645360965599,0.6852294460607607
4year.arff,8,RF_balanced,External ML baseline,run_external_baselines.py,0.6906600811532289,0.6064516129032258,0.7865612648221344,0.1366279069767441,0.2230130486358244,0.1616787065703474,0.3593272171253822,0.69650643886268,0.2134387351778656,0.2341729067392784,94.0,594.0,2189.0,61.0,0.1768707482993197,0.3354838709677419,0.1564625850340136,0.4451612903225806,0.1479591836734693,0.5612903225806452,0.157982194864834,0.7856606354247564
4year.arff,9,BalancedRF,External ML baseline,run_external_baselines.py,0.7275770751684263,0.6645161290322581,0.7966223499820337,0.1539611360239162,0.25,0.1819145178382197,0.3995345228859581,0.7305692395071459,0.2033776500179662,0.2277059223961879,103.0,566.0,2217.0,52.0,0.1768707482993197,0.3354838709677419,0.1791383219954648,0.5096774193548387,0.1666666666666666,0.632258064516129,0.2014057778282352,0.7891553556732697
4year.arff,9,EasyEnsemble,External ML baseline,run_external_baselines.py,0.6750331787424861,0.5161290322580645,0.8828602227811714,0.1970443349753694,0.285204991087344,0.2248454187745924,0.3898635477582846,0.6994946275196179,0.1171397772188286,0.1381892443839346,80.0,326.0,2457.0,75.0,0.2244897959183673,0.4258064516129032,0.1904761904761904,0.5419354838709678,0.173469387755102,0.6580645161290323,0.2534728688894627,0.8073510831894103
4year.arff,9,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.598666699830842,0.4064516129032258,0.8817822493711822,0.1607142857142857,0.2303473491773309,0.1828206616366802,0.3112648221343873,0.644116931137204,0.1182177506288178,0.1334240980258679,63.0,329.0,2454.0,92.0,0.1598639455782313,0.3032258064516129,0.1564625850340136,0.4451612903225806,0.141156462585034,0.535483870967742,0.1599753303462281,0.7639238232123609
4year.arff,9,HistGB,External ML baseline,run_external_baselines.py,0.6293506210101374,0.4064516129032258,0.9744879626302552,0.4701492537313433,0.4359861591695502,0.4558610709117221,0.4177718832891247,0.6904697877667405,0.0255120373697448,0.0456092579986385,63.0,71.0,2712.0,92.0,0.2891156462585034,0.5483870967741935,0.2244897959183673,0.6387096774193548,0.1938775510204081,0.7354838709677419,0.4536790611156946,0.86139348347687
4year.arff,9,LR_balanced,External ML baseline,run_external_baselines.py,0.4959937093514892,0.2580645161290322,0.9532878189004672,0.2352941176470588,0.2461538461538461,0.2395209580838323,0.2531645569620253,0.6056761675147497,0.0467121810995328,0.05786249149081,40.0,130.0,2653.0,115.0,0.1768707482993197,0.3354838709677419,0.1541950113378684,0.4387096774193548,0.1343537414965986,0.5096774193548387,0.1619718924647221,0.7092995491057457
4year.arff,9,RF_balanced,External ML baseline,run_external_baselines.py,0.6931127074821672,0.5483870967741935,0.8760330578512396,0.1976744186046511,0.2905982905982906,0.2266666666666666,0.4047619047619047,0.7122100773127166,0.1239669421487603,0.146358066712049,85.0,345.0,2438.0,70.0,0.2108843537414966,0.4,0.1950113378684807,0.5548387096774193,0.1717687074829932,0.6516129032258065,0.224594871346393,0.8133367333928344
4year.arff,10,BalancedRF,External ML baseline,run_external_baselines.py,0.7076270455599446,0.6193548387096774,0.8084800574919152,0.1526232114467408,0.2448979591836734,0.1797079745413702,0.3843074459567654,0.7139174481007964,0.1915199425080848,0.2140912185159972,96.0,533.0,2250.0,59.0,0.1972789115646258,0.3741935483870968,0.1746031746031746,0.4967741935483871,0.1547619047619047,0.5870967741935483,0.1829990302045853,0.7960856814994263
4year.arff,10,EasyEnsemble,External ML baseline,run_external_baselines.py,0.7445667879007086,0.7096774193548387,0.7811713977721882,0.1529902642559109,0.2517162471395881,0.1814582645991422,0.4107542942494399,0.7454244085635136,0.2188286022278117,0.2447243022464261,110.0,609.0,2174.0,45.0,0.2074829931972789,0.3935483870967742,0.1950113378684807,0.5548387096774193,0.1649659863945578,0.6258064516129033,0.2158755754297077,0.8254471271429068
4year.arff,10,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.7156083602813459,0.6451612903225806,0.7937477542220626,0.1483679525222551,0.241254523522316,0.175377060680463,0.3863987635239567,0.7194545222723217,0.2062522457779374,0.2294077603812117,100.0,574.0,2209.0,55.0,0.2006802721088435,0.3806451612903225,0.1768707482993197,0.5032258064516129,0.1530612244897959,0.5806451612903226,0.1773257692520522,0.8
4year.arff,10,HistGB,External ML baseline,run_external_baselines.py,0.7142545831924006,0.5483870967741935,0.9302910528206972,0.3046594982078853,0.391705069124424,0.3343823760818253,0.4727474972191324,0.7393390747974453,0.0697089471793029,0.0949625595643294,85.0,194.0,2589.0,70.0,0.2959183673469387,0.5612903225806452,0.2358276643990929,0.6709677419354839,0.20578231292517,0.7806451612903226,0.3589664561046217,0.8770600303687133
4year.arff,10,LR_balanced,External ML baseline,run_external_baselines.py,0.6967322067001138,0.6451612903225806,0.7524254401724757,0.1267427122940431,0.211864406779661,0.1510117789187556,0.35486160397445,0.6987933652475282,0.2475745598275242,0.2685500340367597,100.0,689.0,2094.0,55.0,0.1836734693877551,0.3483870967741935,0.1700680272108843,0.4838709677419355,0.1462585034013605,0.5548387096774193,0.2020459871195905,0.7443093435953311
4year.arff,10,RF_balanced,External ML baseline,run_external_baselines.py,0.7350943674743616,0.6838709677419355,0.7901545095220984,0.1536231884057971,0.250887573964497,0.1818181818181818,0.4045801526717557,0.7370127386320169,0.2098454904779015,0.2348536419332879,106.0,584.0,2199.0,49.0,0.2176870748299319,0.4129032258064516,0.1836734693877551,0.5225806451612903,0.1581632653061224,0.6,0.1836894843503023,0.8098686727017722
5year.arff,1,BalancedRF,External ML baseline,run_external_baselines.py,0.6878167594318338,0.4959349593495935,0.953939393939394,0.4452554744525547,0.4692307692307692,0.4545454545454545,0.4848966613672496,0.7249371766444938,0.046060606060606,0.0772701635645798,61.0,76.0,1574.0,62.0,0.3932584269662921,0.5691056910569106,0.3082706766917293,0.6666666666666666,0.2619718309859155,0.7560975609756098,0.4006304524907655,0.8712269031781228
5year.arff,1,EasyEnsemble,External ML baseline,run_external_baselines.py,0.6611560869217743,0.4471544715447154,0.9775757575757577,0.5978260869565217,0.5116279069767442,0.560081466395112,0.4708904109589041,0.7123651145602365,0.0224242424242424,0.0518894529046813,55.0,37.0,1613.0,68.0,0.4213483146067415,0.6097560975609756,0.3421052631578947,0.7398373983739838,0.2788732394366197,0.8048780487804879,0.5014409162959916,0.9029366839122936
5year.arff,1,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6916351652235707,0.5121951219512195,0.933939393939394,0.3662790697674418,0.4271186440677966,0.3884093711467324,0.4743975903614458,0.7230672579453068,0.066060606060606,0.0970107163000564,63.0,109.0,1541.0,60.0,0.3595505617977528,0.5203252032520326,0.2894736842105263,0.6260162601626016,0.2507042253521127,0.7235772357723578,0.4040252071497169,0.8545750184774574
5year.arff,1,HistGB,External ML baseline,run_external_baselines.py,0.8365628478327158,0.7154471544715447,0.9781818181818182,0.7096774193548387,0.7125506072874493,0.7108239095315024,0.7142857142857143,0.8468144863266814,0.0218181818181818,0.0699379582628313,88.0,36.0,1614.0,35.0,0.5786516853932584,0.8373983739837398,0.4135338345864661,0.8943089430894309,0.3211267605633803,0.926829268292683,0.7578655003099501,0.958339492485834
5year.arff,1,LR_balanced,External ML baseline,run_external_baselines.py,0.7236782941793757,0.5772357723577236,0.9072727272727272,0.3169642857142857,0.4092219020172911,0.3483807654563297,0.4958100558659218,0.7422542498152254,0.0927272727272727,0.1263395375070502,71.0,153.0,1497.0,52.0,0.3370786516853932,0.4878048780487805,0.2819548872180451,0.6097560975609756,0.2253521126760563,0.6504065040650406,0.3044044828793489,0.8114215323971422
5year.arff,1,RF_balanced,External ML baseline,run_external_baselines.py,0.7034073968913593,0.5203252032520326,0.9509090909090908,0.4413793103448276,0.4776119402985074,0.4551920341394025,0.5023547880690737,0.7356171470805617,0.049090909090909,0.0817822899041173,64.0,81.0,1569.0,59.0,0.4101123595505618,0.5934959349593496,0.3233082706766917,0.6991869918699187,0.2647887323943662,0.7642276422764228,0.4450987905855447,0.8899679724069967
5year.arff,2,BalancedRF,External ML baseline,run_external_baselines.py,0.7187901471804312,0.5528455284552846,0.9345454545454546,0.3863636363636363,0.4548494983277591,0.4111245465538089,0.5089820359281437,0.7436954915003695,0.0654545454545454,0.0992667794698251,68.0,108.0,1542.0,55.0,0.3876404494382022,0.5609756097560976,0.3082706766917293,0.6666666666666666,0.2591549295774648,0.7479674796747967,0.3881758250684671,0.8553830992855382
5year.arff,2,EasyEnsemble,External ML baseline,run_external_baselines.py,0.6410757158223184,0.4227642276422764,0.9721212121212122,0.5306122448979592,0.4705882352941176,0.5048543689320388,0.4406779661016949,0.6974427198817443,0.0278787878787878,0.0552735476593344,52.0,46.0,1604.0,71.0,0.4213483146067415,0.6097560975609756,0.3270676691729323,0.7073170731707317,0.2591549295774648,0.7479674796747967,0.4939907161522409,0.8840453313624045
5year.arff,2,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.7270543525314052,0.5772357723577236,0.9157575757575758,0.3380952380952381,0.4264264264264264,0.3686396677050882,0.5056980056980057,0.7464966740576497,0.0842424242424242,0.1184433164128595,71.0,139.0,1511.0,52.0,0.3820224719101123,0.5528455284552846,0.2969924812030075,0.6422764227642277,0.2563380281690141,0.7398373983739838,0.3783995153079691,0.8431929046563195
5year.arff,2,HistGB,External ML baseline,run_external_baselines.py,0.6883753022787686,0.4796747967479675,0.987878787878788,0.7468354430379747,0.5841584158415841,0.6719817767653758,0.5166374781085814,0.7337767923133777,0.0121212121212121,0.0445572476029328,59.0,20.0,1630.0,64.0,0.4662921348314606,0.6747967479674797,0.3609022556390977,0.7804878048780488,0.2816901408450704,0.8130081300813008,0.6318101102551162,0.9192362650899236
5year.arff,2,LR_balanced,External ML baseline,run_external_baselines.py,0.7044573532880652,0.5365853658536586,0.9248484848484848,0.3473684210526316,0.4217252396166134,0.3737259343148358,0.4838709677419355,0.7307169253510717,0.0751515151515151,0.1071630005640157,66.0,124.0,1526.0,57.0,0.3595505617977528,0.5203252032520326,0.2857142857142857,0.6178861788617886,0.2309859154929577,0.6666666666666666,0.363321564143284,0.8018428184281843
5year.arff,2,RF_balanced,External ML baseline,run_external_baselines.py,0.7171774078590557,0.5447154471544715,0.9442424242424242,0.4213836477987421,0.475177304964539,0.4413702239789196,0.5145929339477726,0.7444789356984478,0.0557575757575757,0.0896785109983079,67.0,92.0,1558.0,56.0,0.4044943820224719,0.5853658536585366,0.3308270676691729,0.7154471544715447,0.2647887323943662,0.7642276422764228,0.4189931849555052,0.869179600886918
5year.arff,3,BalancedRF,External ML baseline,run_external_baselines.py,0.7738011175359447,0.6504065040650406,0.9206060606060606,0.3791469194312796,0.4790419161676646,0.4136504653567735,0.5689900426742532,0.7855062823355506,0.0793939393939393,0.1190073322053017,80.0,131.0,1519.0,43.0,0.398876404494382,0.5772357723577236,0.3345864661654135,0.7235772357723578,0.2591549295774648,0.7479674796747967,0.3921618734233045,0.8839122936683913
5year.arff,3,EasyEnsemble,External ML baseline,run_external_baselines.py,0.7767564476464519,0.6422764227642277,0.9393939393939394,0.441340782122905,0.5231788079470199,0.4707985697258641,0.5886736214605067,0.7908351810790836,0.0606060606060606,0.1009588268471517,79.0,100.0,1550.0,44.0,0.4438202247191011,0.6422764227642277,0.3496240601503759,0.7560975609756098,0.2845070422535211,0.8211382113821138,0.4803495830133464,0.9170337521557032
