dataset,seed,method,fit_n,validation_n,test_n,test_positive,threshold_policy,threshold,validation_threshold_utility,fit_seconds,gmean,sensitivity,specificity,precision,f1,f05,f2,mcc,triad_score,balanced_accuracy,fpr,predicted_positive_rate,tp,fp,tn,fn,ap,auc
3year.arff,6,HistGB_fair,2800,1400,3151,149,triad,0.014088547424121942,0.5637504605425343,5.705828699999984,0.736956912711856,0.5704697986577181,0.9520319786808794,0.37117903930131,0.4497354497354497,0.39906103286384975,0.515151515151515,0.4271972056636752,0.614474972818231,0.7612508886692988,0.047968021319120584,0.07267534116153603,85.0,144.0,2858.0,64.0,0.5469937154603663,0.8812592499854682
3year.arff,6,Balanced_forest_reference,2800,1400,3151,149,triad,0.5614485724331926,0.40667662582974845,0.3378885999999852,0.6562701437931313,0.4899328859060403,0.8790806129247168,0.16743119266055045,0.24957264957264957,0.19281563655573164,0.3536821705426357,0.22683630789910642,0.46056679225907904,0.6845067494153786,0.12091938707528314,0.13836877181847032,73.0,363.0,2639.0,76.0,0.22931578991467683,0.8067854092797195
3year.arff,6,EasyEnsemble_reference,2800,1400,3151,149,triad,0.5091615564628358,0.39073418291664763,1.8054604000000154,0.7145153101712823,0.5906040268456376,0.8644237175216523,0.17777777777777778,0.27329192546583847,0.20666979802724286,0.4032997250229148,0.26541149055918767,0.5136267094329907,0.7275138721836449,0.13557628247834777,0.15709298635353855,88.0,407.0,2595.0,61.0,0.21474472167029643,0.8254161655093473
3year.arff,7,Balanced_logistic,2800,1400,3151,149,triad,0.5573940273086927,0.3103802825365864,0.09792520000002014,0.6534964244951735,0.5234899328859061,0.8157894736842105,0.12361331220285261,0.2,0.14590347923681254,0.3178484107579462,0.17994551553990584,0.4251502966976497,0.6696397032850583,0.18421052631578946,0.2002538876547128,78.0,553.0,2449.0,71.0,0.1349051170815881,0.7381253660870383
3year.arff,7,Random_forest,2800,1400,3151,149,triad,0.2062288332915936,0.551114051921563,0.7139118000000053,0.7117031540488136,0.5503355704697986,0.9203864090606263,0.2554517133956386,0.34893617021276596,0.28611304954640615,0.4471101417666303,0.3303065771701567,0.5510254622007722,0.7353609897652125,0.07961359093937376,0.10187242145350682,82.0,239.0,2763.0,67.0,0.3250254121947365,0.8559998032631488
3year.arff,7,Extra_trees,2800,1400,3151,149,triad,0.2772128829702382,0.3103802825365864,0.37473919999996497,0.6434815252722869,0.5100671140939598,0.8117921385742838,0.11856474258970359,0.19240506329113924,0.14006634721710284,0.307194826192401,0.16970654864198656,0.4126579871435054,0.6609296263341218,0.1882078614257162,0.20342748333862265,76.0,565.0,2437.0,73.0,0.1400503278871937,0.7503722350647667
3year.arff,7,HistGB_fair,2800,1400,3151,149,triad,0.004878884886028314,0.5803535291930204,4.250441899999998,0.8163614903488422,0.738255033557047,0.9027315123251166,0.2736318407960199,0.3992740471869328,0.31303357996585085,0.5511022044088176,0.4077997879334287,0.64774490423108,0.8204932729410819,0.09726848767488341,0.12757854649317676,110.0,292.0,2710.0,39.0,0.548490112115653,0.8999145983214769
3year.arff,7,Balanced_forest_reference,2800,1400,3151,149,triad,0.5368893108298171,0.46414534628512477,0.2903359000000023,0.7041682161286129,0.5771812080536913,0.8590939373750833,0.16895874263261296,0.2613981762917933,0.19679633867276886,0.3891402714932127,0.2516133339540926,0.4996840609851271,0.7181375727143873,0.14090606262491673,0.16153602031101238,86.0,423.0,2579.0,63.0,0.23794123894034974,0.8189786227526168
3year.arff,7,EasyEnsemble_reference,2800,1400,3151,149,triad,0.5139374742033982,0.4552563180602141,1.5459926000000337,0.7046474591653704,0.5637583892617449,0.8807461692205196,0.19004524886877827,0.28426395939086296,0.2190923317683881,0.4046242774566473,0.27168087048302636,0.5128625021656766,0.7222522792411323,0.11925383077948035,0.14027292922881626,84.0,358.0,2644.0,65.0,0.203786015841926,0.8373612222724001
3year.arff,8,Balanced_logistic,2800,1400,3151,149,triad,0.5664403257877524,0.36328345316773747,0.07770890000000463,0.6306976742928428,0.47651006711409394,0.8347768154563624,0.12522045855379188,0.19832402234636873,0.14687629292511378,0.30524505588993983,0.17199725437176736,0.4089981319547805,0.6556434412852281,0.16522318454363757,0.17994287527768962,71.0,496.0,2506.0,78.0,0.10980005954042554,0.7006626454846657
3year.arff,8,Random_forest,2800,1400,3151,149,triad,0.2019903713039734,0.5409519013089139,0.6301583999999707,0.6661431336255921,0.4899328859060403,0.9057295136575616,0.2050561797752809,0.28910891089108914,0.23204068658614108,0.38340336134453773,0.2652817376413049,0.4900956204861733,0.697831199781801,0.09427048634243837,0.11298000634719137,73.0,283.0,2719.0,76.0,0.32268899858507083,0.8409147816444518
3year.arff,8,Extra_trees,2800,1400,3151,149,triad,0.3171072351723829,0.45034619992539293,0.35668859999998404,0.6105136418576453,0.42953020134228187,0.8677548301132578,0.13882863340563992,0.20983606557377046,0.16056196688409433,0.30274361400189215,0.17854385935802028,0.4052396091520267,0.6486425157277699,0.13224516988674218,0.146302761028245,64.0,397.0,2605.0,85.0,0.14113365523164395,0.7701085182585212
3year.arff,8,HistGB_fair,2800,1400,3151,149,triad,0.020541804992389716,0.6460922973114354,3.8561394999999834,0.6931315822113743,0.4966442953020134,0.9673550966022652,0.43023255813953487,0.46105919003115264,0.44205495818399043,0.48177083333333337,0.4335272635681387,0.5927650600163049,0.7319996959521393,0.03264490339773484,0.05458584576324976,74.0,98.0,2904.0,75.0,0.5156032330814293,0.8794293737061198
3year.arff,8,Balanced_forest_reference,2800,1400,3151,149,triad,0.5798837974683545,0.5082373607432688,0.2821456000000353,0.6249896600515582,0.42953020134228187,0.9093937375083277,0.19047619047619047,0.2639175257731959,0.21433355659745476,0.3433476394849785,0.2330729563262165,0.4498618689403906,0.6694619694253048,0.09060626249167222,0.10663281497937163,64.0,272.0,2730.0,85.0,0.26155933919064284,0.8254888240054729
3year.arff,8,EasyEnsemble_reference,2800,1400,3151,149,triad,0.5204374281875053,0.47347049146592896,1.7488824000000136,0.6559873355427739,0.47651006711409394,0.9030646235842772,0.19613259668508287,0.27788649706457924,0.2222917971195993,0.3705636743215031,0.25264876669450864,0.47727574495859454,0.6897873453491856,0.09693537641572285,0.1148841637575373,71.0,291.0,2711.0,78.0,0.1774681026217988,0.8218123041015163
3year.arff,9,Balanced_logistic,2800,1400,3151,149,triad,0.6468304478601868,0.39073418291664763,0.07882280000001174,0.5964997979850787,0.4161073825503356,0.8550966022651566,0.12474849094567404,0.19195046439628483,0.14506317267197003,0.28362305580969804,0.15793045656426172,0.3830265078373114,0.6356019924077461,0.14490339773484343,0.15772770549032053,62.0,435.0,2567.0,87.0,0.1151441163455633,0.7108393062343226
3year.arff,9,Random_forest,2800,1400,3151,149,triad,0.22271735257261185,0.5307289792329966,0.6769628999999782,0.5959523473853646,0.38926174496644295,0.9123917388407728,0.1806853582554517,0.24680851063829787,0.20237264480111655,0.3162486368593239,0.21167086743476501,0.4220475527532461,0.6508267419036079,0.08760826115922718,0.10187242145350682,58.0,263.0,2739.0,91.0,0.21733509761517134,0.781842306471301
3year.arff,9,Extra_trees,2800,1400,3151,149,triad,0.3250939260253761,0.3750235958115886,0.4315257000000088,0.6035603594235666,0.42953020134228187,0.8481012658227848,0.12307692307692308,0.1913303437967115,0.14356213548676539,0.2867383512544803,0.15874683321329136,0.38670711480069087,0.6388157335825333,0.1518987341772152,0.16502697556331322,64.0,456.0,2546.0,85.0,0.12648985986176636,0.7317370075430698
3year.arff,9,HistGB_fair,2800,1400,3151,149,triad,0.008598573541506366,0.6336732793410927,4.607122199999992,0.7229325312977736,0.5637583892617449,0.9270486342438374,0.27722772277227725,0.37168141592920356,0.30859662013225575,0.46718576195773076,0.3533604508226229,0.5694704047343032,0.7454035117527912,0.07295136575616255,0.09615994922246905,84.0,219.0,2783.0,65.0,0.4984561452251331,0.8725961216012591
3year.arff,9,Balanced_forest_reference,2800,1400,3151,149,triad,0.5940791842475389,0.45034619992539293,0.3381951000000072,0.5848613390225385,0.38926174496644295,0.8787475016655563,0.13744075829383887,0.2031523642732049,0.15786608600979857,0.2848722986247544,0.16702837764035652,0.38515188739667466,0.6340046233159996,0.12125249833444371,0.1339257378609965,58.0,364.0,2638.0,91.0,0.17095790691972504,0.7648569857231644
3year.arff,9,EasyEnsemble_reference,2800,1400,3151,149,triad,0.5137319029982423,0.5012308797259414,1.6803244999999833,0.6748937549809753,0.5234899328859061,0.8700866089273818,0.16666666666666666,0.25283630470016205,0.1929737753587333,0.3665413533834586,0.23490616822220795,0.47473918501471557,0.696788270906644,0.12991339107261826,0.1485242780069819,78.0,390.0,2612.0,71.0,0.2033726797515754,0.815844247012059
3year.arff,10,Balanced_logistic,2800,1400,3151,149,triad,0.5578160863208113,0.314197902092628,0.09812319999997499,0.6124696303910458,0.4697986577181208,0.7984676882078614,0.1037037037037037,0.1699029126213592,0.12285012285012284,0.2753737214791503,0.13878338160078524,0.373395311966281,0.6341331729629911,0.20153231179213857,0.2142177086639162,70.0,605.0,2397.0,79.0,0.1204924925928166,0.7003295342255051
3year.arff,10,Random_forest,2800,1400,3151,149,triad,0.18138360096339662,0.45034619992539293,0.658682199999987,0.6811323403769477,0.5369127516778524,0.8640906062624917,0.16393442622950818,0.25117739403453687,0.1903855306996668,0.3690036900369003,0.23526157128118533,0.47790106524774445,0.700501678970172,0.13590939373750832,0.15487146937480165,80.0,408.0,2594.0,69.0,0.25564364770541187,0.8158006519143837
3year.arff,10,Extra_trees,2800,1400,3151,149,triad,0.2961199491197106,0.30691265189632455,0.3096806000000356,0.6674390075964215,0.5436241610738255,0.8194536975349767,0.13001605136436598,0.2098445595854922,0.15335100340780008,0.332239540607055,0.1934931903447647,0.44173616013904704,0.6815389293044011,0.18054630246502332,0.19771501110758488,81.0,542.0,2460.0,68.0,0.14663901504665958,0.7727734083318059
3year.arff,10,HistGB_fair,2800,1400,3151,149,triad,0.006700121026018634,0.6437778551541333,3.6185471000000007,0.7699259817511298,0.6442953020134228,0.9200532978014657,0.2857142857142857,0.3958762886597938,0.3215003348961821,0.5150214592274678,0.3880941458531628,0.6127429844977745,0.7821742999074442,0.07994670219853431,0.10663281497937163,96.0,240.0,2762.0,53.0,0.5062501766612624,0.8826665891642709
3year.arff,10,Balanced_forest_reference,2800,1400,3151,149,triad,0.5241475246132209,0.3895621121599219,0.294084899999973,0.6799628556992788,0.5637583892617449,0.8201199200532978,0.1346153846153846,0.21733505821474774,0.15879017013232513,0.3442622950819672,0.20445471751695596,0.4555357909583983,0.6919391546575213,0.1798800799467022,0.19803237067597587,84.0,540.0,2462.0,65.0,0.21752829794545828,0.7963013472003004
3year.arff,10,EasyEnsemble_reference,2800,1400,3151,149,triad,0.5122000691777725,0.4996673544382082,1.6456054000000222,0.6743370102883894,0.5033557046979866,0.9033977348434377,0.2054794520547945,0.2918287937743191,0.23306401491609693,0.3902185223725286,0.26976942355960903,0.49687701293146513,0.7033767197707121,0.0966022651565623,0.11583624246271025,75.0,290.0,2712.0,74.0,0.19431457623944556,0.8210443596886192
4year.arff,1,Balanced_logistic,2800,1400,2938,155,triad,0.5950452923987939,0.4171855778541353,0.09153109999999742,0.5995760018615456,0.4129032258064516,0.8706431908012936,0.1509433962264151,0.22107081174438686,0.17287952458130737,0.30651340996168575,0.18037695468304266,0.4017505790094021,0.6417732083038726,0.12935680919870643,0.14431586113002043,64.0,360.0,2423.0,91.0,0.15330373946288217,0.7218249046631043
4year.arff,1,Random_forest,2800,1400,2938,155,triad,0.2564397558117092,0.5495946531406781,0.7436279000000354,0.6235927325564921,0.4129032258064516,0.9417894358605821,0.2831858407079646,0.3359580052493439,0.3021718602455147,0.3782505910165485,0.29756071487528,0.48729568001233414,0.6773463308335168,0.05821056413941789,0.07692307692307693,64.0,162.0,2621.0,91.0,0.27702087210956516,0.8279067610955919
4year.arff,1,Extra_trees,2800,1400,2938,155,triad,0.33786872206496316,0.40031224245030356,0.3905525000000125,0.6223498401564087,0.43870967741935485,0.8828602227811714,0.17258883248730963,0.24772313296903462,0.19641825534373192,0.3353057199211045,0.21095565834428867,0.43393043773049095,0.6607849501002632,0.11713977721882861,0.13410483321987746,68.0,326.0,2457.0,87.0,0.15388917748322406,0.7635343618513324
4year.arff,1,HistGB_fair,2800,1400,2938,155,triad,0.03837142045827017,0.6777207196189069,4.469624500000009,0.7276487616412607,0.5419354838709678,0.9770032339202299,0.5675675675675675,0.5544554455445545,0.5622489959839357,0.546875,0.5304025060301553,0.6548618924725736,0.7594693588955989,0.022996766079770033,0.05037440435670524,84.0,64.0,2719.0,71.0,0.5859435477259436,0.909937060262191
4year.arff,1,Balanced_forest_reference,2800,1400,2938,155,triad,0.5608046413502108,0.4880810638827904,0.33852999999999156,0.6245084304748014,0.432258064516129,0.9022637441609773,0.1976401179941003,0.27125506072874495,0.22170747849106553,0.34932221063607927,0.23406899995483593,0.45027050926348766,0.6672609043385531,0.09773625583902264,0.11538461538461539,67.0,272.0,2511.0,88.0,0.24078896667664335,0.8069500307164466
4year.arff,1,EasyEnsemble_reference,2800,1400,2938,155,triad,0.5173418984135482,0.56949827307978,1.705870300000015,0.6258026038298956,0.41935483870967744,0.9338842975206612,0.26104417670682734,0.32178217821782185,0.2823631624674197,0.37399309551208293,0.2835281549348914,0.480644128206727,0.6766195681151693,0.06611570247933884,0.08475153165418652,65.0,184.0,2599.0,90.0,0.2118333061742429,0.8183904581966548
4year.arff,2,Balanced_logistic,2800,1400,2938,155,triad,0.6405618716888797,0.46767722531576844,0.09101170000002412,0.5911243343206145,0.3935483870967742,0.8878907653611211,0.16353887399463807,0.23106060606060608,0.1851851851851852,0.3071500503524673,0.18897696326316976,0.40419305521743765,0.6407195762289477,0.11210923463887891,0.1269571136827774,61.0,312.0,2471.0,94.0,0.18613009303522549,0.7463377881840205
4year.arff,2,Random_forest,2800,1400,2938,155,triad,0.24609911947094631,0.4986846479918773,0.6816718999999694,0.6460726353336153,0.45806451612903226,0.9112468559108875,0.22327044025157233,0.30021141649048627,0.24877365101611776,0.37846481876332627,0.26573632674844483,0.48047545528174634,0.6846556860199599,0.08875314408911247,0.10823689584751532,71.0,247.0,2536.0,84.0,0.2713222861924509,0.8163260811609658
4year.arff,2,Extra_trees,2800,1400,2938,155,triad,0.33103025119827345,0.4171855778541353,0.34757819999998674,0.6000707016172069,0.4129032258064516,0.8720804886812792,0.1523809523809524,0.2226086956521739,0.17438692098092645,0.30769230769230776,0.18200779444295012,0.40317934742923256,0.6424918572438654,0.1279195113187208,0.14295439074200136,64.0,356.0,2427.0,91.0,0.16416391656914658,0.7749620391084117
4year.arff,2,HistGB_fair,2800,1400,2938,155,triad,0.03135558101866676,0.6135649209718695,5.101220299999966,0.7417530778220593,0.567741935483871,0.969098095580309,0.5057471264367817,0.5349544072948329,0.5170387779083431,0.5541561712846347,0.5084212588095156,0.6540046033764638,0.7684200155320899,0.03090190441969098,0.05922396187882913,88.0,86.0,2697.0,67.0,0.6013866605405898,0.905782805744555
4year.arff,2,Balanced_forest_reference,2800,1400,2938,155,triad,0.5813142053445853,0.4981957591542086,0.43371199999995724,0.627144010727126,0.43870967741935485,0.8965145526410349,0.19101123595505617,0.26614481409001955,0.21532615579480682,0.3483606557377049,0.2296438061244716,0.4486728235735745,0.6676121150301948,0.10348544735896514,0.1211708645336964,68.0,288.0,2495.0,87.0,0.20147608749075704,0.7899539832856166
4year.arff,2,EasyEnsemble_reference,2800,1400,2938,155,triad,0.5158106220192501,0.5082326139694497,1.9155676999999969,0.619388910811946,0.41935483870967744,0.9148401006108516,0.2152317880794702,0.2844638949671773,0.23844460748349233,0.3524945770065076,0.24600625344148266,0.45529302753045753,0.6670974696602645,0.0851598993891484,0.10279101429543908,65.0,237.0,2546.0,90.0,0.1916348467248511,0.801984398363335
4year.arff,3,Balanced_logistic,2800,1400,2938,155,triad,0.5623500038472425,0.3677739387461192,0.10364179999999124,0.5906005530378726,0.4129032258064516,0.8447718289615522,0.12903225806451613,0.19662058371735788,0.1496026180458158,0.2867383512544803,0.15377338028107937,0.3771287311644374,0.6288375273840019,0.15522817103844772,0.1688223281143635,64.0,432.0,2351.0,91.0,0.16926742112739415,0.7304996928355337
4year.arff,3,Random_forest,2800,1400,2938,155,triad,0.1932436097670583,0.4334911502969081,0.80841479999998,0.7552688749398299,0.6709677419354839,0.8501616960114984,0.19961612284069097,0.3076923076923077,0.23224653863331846,0.455740578439965,0.30500774820880727,0.5582619338910401,0.7605647189734912,0.14983830398850162,0.17733151803948263,104.0,417.0,2366.0,51.0,0.26444642948547853,0.8468744566666281
4year.arff,3,Extra_trees,2800,1400,2938,155,triad,0.31564614649502776,0.31892561944929465,0.44970140000003767,0.6349321799311306,0.4774193548387097,0.8444125044915559,0.14595660749506903,0.22356495468277945,0.1694915254237288,0.32830523513753324,0.19039477570163665,0.42498137924929386,0.6609159296651328,0.1555874955084441,0.17256637168141592,74.0,433.0,2350.0,81.0,0.14514737752897,0.7818622280435361
4year.arff,3,HistGB_fair,2800,1400,2938,155,triad,0.008263722764607708,0.5906231669950551,5.193152699999985,0.8176929135560399,0.7354838709677419,0.9090909090909091,0.3106267029972752,0.43678160919540227,0.35120147874306834,0.5775075987841944,0.4358245504908503,0.6629753577000503,0.8222873900293255,0.09090909090909091,0.1249149081007488,114.0,253.0,2530.0,41.0,0.5611185759452938,0.9123271475432638
4year.arff,3,Balanced_forest_reference,2800,1400,2938,155,triad,0.5595400140646976,0.44373505919133643,0.3741697000000386,0.6842072132207129,0.535483870967742,0.8742364355012576,0.19168591224018475,0.28231292517006806,0.21992580816110224,0.39411206077872746,0.2583819240322657,0.4945525834646988,0.7048601532344998,0.12576356449874238,0.14737916950306332,83.0,350.0,2433.0,72.0,0.1944412594110079,0.80913379620507
4year.arff,3,EasyEnsemble_reference,2800,1400,2938,155,triad,0.514680496782761,0.44373505919133643,1.8274432999999703,0.6561203374988205,0.4838709677419355,0.8896873877111031,0.19633507853403143,0.27932960893854747,0.22281639928698757,0.37425149700598803,0.24829547266934127,0.47458273340008217,0.6867791777265193,0.11031261228889687,0.1300204220558203,75.0,307.0,2476.0,80.0,0.20916587334030562,0.8348498371448774
4year.arff,4,Balanced_logistic,2800,1400,2938,155,triad,0.5915230032648994,0.4986846479918773,0.10531930000001921,0.6062337718526674,0.41935483870967744,0.8763923823212361,0.15892420537897312,0.23049645390070925,0.18146286990508098,0.31584062196307094,0.1909884288616617,0.41250489154225606,0.6478736105154568,0.12360761767876392,0.13921034717494896,65.0,344.0,2439.0,90.0,0.18796594861347876,0.7297717710059926
4year.arff,4,Random_forest,2800,1400,2938,155,triad,0.2226229643818345,0.5373821881850763,0.7583791000000133,0.6582791212558272,0.4774193548387097,0.9076536112109235,0.22356495468277945,0.3045267489711934,0.25016903313049355,0.38906414300736064,0.27225820064519224,0.4904563673423986,0.6925364830248166,0.09234638878907654,0.11266167460857726,74.0,257.0,2526.0,81.0,0.2563966786171135,0.8221227962398432
4year.arff,4,Extra_trees,2800,1400,2938,155,triad,0.3170439746454791,0.43705491297050963,0.3640689999999722,0.6167521399724392,0.43870967741935485,0.8670499461013295,0.1552511415525114,0.22934232715008432,0.1782905086523335,0.3213610586011342,0.19190908184276362,0.41793199422304345,0.6528798117603422,0.1329500538986705,0.14908100748808714,68.0,370.0,2413.0,87.0,0.1434925521473279,0.7543959292014882
4year.arff,4,HistGB_fair,2800,1400,2938,155,triad,0.013427571778749836,0.6451065638533896,3.637989300000015,0.7359311823669846,0.5741935483870968,0.9432267337405678,0.3603238866396761,0.44278606965174133,0.389326334208224,0.5132641291810843,0.41683154219238994,0.6088986273489998,0.7587101410638323,0.05677326625943227,0.084070796460177,89.0,158.0,2625.0,66.0,0.5170709128163906,0.8835290299398421
4year.arff,4,Balanced_forest_reference,2800,1400,2938,155,triad,0.5918795710267231,0.5044489641114127,0.33141400000005206,0.5904572660357263,0.38064516129032255,0.9159180740208408,0.20136518771331058,0.26339285714285715,0.22230595327807084,0.32311062431544363,0.22125501068967257,0.4256866389220287,0.6482816176555817,0.08408192597915919,0.09972770592239619,59.0,234.0,2549.0,96.0,0.20339459750536554,0.8028015717547783
4year.arff,4,EasyEnsemble_reference,2800,1400,2938,155,triad,0.5143659587662437,0.5277226527140746,1.8646599000000492,0.6300280231896742,0.43870967741935485,0.9047790154509522,0.2042042042042042,0.2786885245901639,0.22864828513786148,0.3567681007345226,0.24221939608772214,0.45811679844904796,0.6717443464351536,0.09522098454904779,0.1133424098025868,68.0,265.0,2518.0,87.0,0.1994713534475817,0.8367507795022777
4year.arff,5,Balanced_logistic,2800,1400,2938,155,triad,0.5895025764163995,0.30122662387109345,0.08576479999999265,0.6435199875196405,0.4774193548387097,0.8674092705713259,0.1670428893905192,0.24749163879598662,0.192008303061754,0.34807149576669805,0.2154212914163618,0.4468251076748468,0.6724143127050177,0.1325907294286741,0.15078284547311097,74.0,369.0,2414.0,81.0,0.1673435027325472,0.7594681997844054
4year.arff,5,Random_forest,2800,1400,2938,155,triad,0.2164732683618827,0.5373821881850763,0.6941853999999807,0.6849843609155766,0.5096774193548387,0.9205892921307941,0.2633333333333333,0.34725274725274724,0.29151291512915123,0.42934782608695643,0.3176597403207041,0.5302017574054492,0.7151333557428163,0.0794107078692059,0.10211027910142954,79.0,221.0,2562.0,76.0,0.291539712137828,0.8532287042295967
4year.arff,5,Extra_trees,2800,1400,2938,155,triad,0.2858688120766606,0.3435665737316327,0.34783310000000256,0.6566501077405593,0.5161290322580645,0.8354293927416457,0.14869888475836432,0.23088023088023088,0.17338534893801474,0.3454231433506045,0.2031997661013,0.4441507650038386,0.6757792124998552,0.1645706072583543,0.18311776718856365,80.0,458.0,2325.0,75.0,0.15581967714599798,0.7710987215003534
4year.arff,5,HistGB_fair,2800,1400,2938,155,triad,0.026152087742136426,0.6640937619024662,3.573140099999989,0.732323403303216,0.5548387096774193,0.9665828242903342,0.48044692737430167,0.5149700598802396,0.49368541905855345,0.5381727158948686,0.487314180769868,0.6393494443455237,0.7607107669838767,0.033417175709665826,0.060925799863852964,86.0,93.0,2690.0,69.0,0.588006662795613,0.9078738423376953
4year.arff,5,Balanced_forest_reference,2800,1400,2938,155,triad,0.49825917018284127,0.42542116353046905,0.36843659999999545,0.6846255265127508,0.5548387096774193,0.8447718289615522,0.16602316602316602,0.2555720653789004,0.1930848675348002,0.3778558875219684,0.23441576866798347,0.4789582585646231,0.6998052693194858,0.15522817103844772,0.17631041524846836,86.0,432.0,2351.0,69.0,0.21377363117822004,0.8228692638484809
4year.arff,5,EasyEnsemble_reference,2800,1400,2938,155,triad,0.5109308758598249,0.5083251220008094,1.9396403000000078,0.6672475147066922,0.49032258064516127,0.9080129356809199,0.2289156626506024,0.3121149897330595,0.2562373567093729,0.3991596638655462,0.2812647036849876,0.5002991000665258,0.6991677581630406,0.09198706431908013,0.11300204220558203,76.0,256.0,2527.0,79.0,0.22618315911979245,0.8562076199969862
4year.arff,6,Balanced_logistic,2800,1400,2938,155,triad,0.6187910559625704,0.4852608853733237,0.09625510000000759,0.6309398927855785,0.4645161290322581,0.8569888609414301,0.15319148936170213,0.23039999999999997,0.1769041769041769,0.33027522935779813,0.19605984883682126,0.427354432618292,0.6607524949868441,0.14301113905856988,0.15997277059223963,72.0,398.0,2385.0,83.0,0.15837014076168718,0.7418914376456133
4year.arff,6,Random_forest,2800,1400,2938,155,triad,0.22402628727321006,0.6018496929393892,0.7166512000000012,0.6978509378941256,0.535483870967742,0.9094502335609055,0.24776119402985075,0.3387755102040816,0.27759197324414714,0.43455497382198954,0.31293825800221187,0.5341476613163,0.7224670522643237,0.0905497664390945,0.11402314499659633,83.0,252.0,2531.0,72.0,0.2320149939273328,0.842527789690865
4year.arff,6,Extra_trees,2800,1400,2938,155,triad,0.32474736417999256,0.43368900404591276,0.35687969999997904,0.6389720860971949,0.4774193548387097,0.8551922385914481,0.15513626834381553,0.23417721518987344,0.17935046049442563,0.33728350045578853,0.2016252127678482,0.4350136356994671,0.666305796715079,0.14480776140855192,0.16235534377127298,74.0,403.0,2380.0,81.0,0.1395645078370284,0.7760040800714011
4year.arff,6,HistGB_fair,2800,1400,2938,155,triad,0.01752945116420934,0.717135189447922,3.591979600000002,0.802389127823909,0.6774193548387096,0.9504132231404959,0.43209876543209874,0.5276381909547738,0.4658385093167701,0.608342989571263,0.5095464474077774,0.68968579781827,0.8139162889896028,0.049586776859504134,0.08270932607215793,105.0,138.0,2645.0,50.0,0.6355396447033225,0.920744613030728
4year.arff,6,Balanced_forest_reference,2800,1400,2938,155,triad,0.5689968937110704,0.5179066454894258,0.3904455999999641,0.6640050570571933,0.4967741935483871,0.8875314408911247,0.19743589743589743,0.2825688073394495,0.22448979591836732,0.3811881188118812,0.2532020332226995,0.48150779356164936,0.6921528172197559,0.11246855910887532,0.13274336283185842,77.0,313.0,2470.0,78.0,0.1726487039548706,0.807402084081926
4year.arff,6,EasyEnsemble_reference,2800,1400,2938,155,triad,0.5142315874753501,0.4986846479918773,1.8833808999999633,0.6608799971357985,0.49032258064516127,0.8907653611210924,0.2,0.2841121495327103,0.22686567164179106,0.38,0.25386661430928753,0.4804154162501276,0.6905439708831268,0.10923463887890765,0.12933968686181074,76.0,304.0,2479.0,79.0,0.184492812017903,0.8154880437680386
4year.arff,7,Balanced_logistic,2800,1400,2938,155,triad,0.6624900135258668,0.4986846479918773,0.09979870000000801,0.6296525967843901,0.43870967741935485,0.903701042040963,0.20238095238095238,0.2769857433808554,0.22681787858572383,0.35564853556485354,0.2405174106107229,0.45685968824847184,0.6712053597301589,0.09629895795903701,0.11436351259360109,68.0,268.0,2515.0,87.0,0.23286753773028995,0.7636154996348801
4year.arff,7,Random_forest,2800,1400,2938,155,triad,0.25640190184811323,0.5721373929428745,0.7132992999999601,0.6459183253335009,0.45161290322580644,0.9238232123607618,0.24822695035460993,0.3203661327231121,0.2727981293842557,0.3880266075388027,0.2849180153914298,0.49169037575056845,0.6877180577932841,0.07617678763923823,0.09598366235534377,70.0,212.0,2571.0,85.0,0.28202796537938646,0.8377151600153002
4year.arff,7,Extra_trees,2800,1400,2938,155,triad,0.3574619949093594,0.46767722531576844,0.3514653000000294,0.6147492281741693,0.4258064516129032,0.8875314408911247,0.1741424802110818,0.24719101123595508,0.19748653500897667,0.3303303303303303,0.20896840235612796,0.429034485838863,0.6566689462520139,0.11246855910887532,0.12899931926480598,66.0,313.0,2470.0,89.0,0.16077110595634297,0.7659569042458243
4year.arff,7,HistGB_fair,2800,1400,2938,155,triad,0.011303416630153336,0.6897145741191905,3.6784450999999763,0.8061693431105572,0.7032258064516129,0.9241825368307581,0.340625,0.45894736842105266,0.3797909407665505,0.5797872340425532,0.4502077135556435,0.6638783354986738,0.8137041716411855,0.07581746316924183,0.10891763104152484,109.0,211.0,2572.0,46.0,0.5794276206839012,0.9155309308821996
4year.arff,7,Balanced_forest_reference,2800,1400,2938,155,triad,0.6231879395218003,0.5294673704083073,0.3527794999999969,0.6179275114241891,0.41935483870967744,0.9105282069708948,0.2070063694267516,0.2771855010660981,0.23033309709425942,0.34796573875803,0.23869081559902558,0.4500252933889365,0.6649415228402861,0.08947179302910528,0.10687542545949626,65.0,249.0,2534.0,90.0,0.22980463038829116,0.8077034529922456
4year.arff,7,EasyEnsemble_reference,2800,1400,2938,155,triad,0.5138622062368721,0.5221119325346215,1.8007845000000202,0.6941688136338963,0.5548387096774193,0.8684872439813152,0.1902654867256637,0.2833607907742998,0.21905247070809983,0.40111940298507465,0.26228748458292284,0.5018445996710911,0.7116629768293672,0.13151275601868487,0.15384615384615385,86.0,366.0,2417.0,69.0,0.2444752937978996,0.8244062452911108
